scientific_name,title,author,license,original_url,card_url
Eriogonum latifolium,J20170803-0006—Eriogonum latifolium—RPBG—DxO,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/48434247356,https://live.staticflickr.com/65535/48434247356_26b1ba6ddb_z.jpg
Eriogonum ovalifolium,"butterballs, Eriogonum ovalifolium var. ovalifolium",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/49226213078,https://live.staticflickr.com/65535/49226213078_be77047f84_z.jpg
Eriogonum thomasii,,joedecruyenaere,CC BY-SA 2.0,https://www.flickr.com/photos/38213125@N00/33370758626,https://live.staticflickr.com/3779/33370758626_4f39a3a0f6_z.jpg
Eriogonum umbellatum,J20161219-0049—Eriogonum umbellatum var torreyanum—RPBG—DxO,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/31625391102,https://live.staticflickr.com/5595/31625391102_c9f19f1476_z.jpg
Eriogonum wrightii,J20150903-0017—Eriogonum wrightii var subscaposum—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/21439565392,https://live.staticflickr.com/628/21439565392_3ef740f284_z.jpg
Eriophorum angustifolium,Eriophorum angustifolium - Islandia - julio de 2019,Josemere,CC BY-NC-ND 2.0,https://www.flickr.com/photos/39468369@N02/48512311896,https://live.staticflickr.com/65535/48512311896_e020176fcb_z.jpg
Eriophyllum confertiflorum,Golden Yarrow - Eriophyllum confertiflorum,Björn S...,CC BY-SA 2.0,https://www.flickr.com/photos/40948266@N04/43213550611,https://live.staticflickr.com/837/43213550611_292d2fb5e5_z.jpg
Eriophyllum lanatum,"Oregon sunshine, Eriophyllum lanatum var. integrifolium",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/29105639548,https://live.staticflickr.com/879/29105639548_e7500cb05e_z.jpg
Eryngium leavenworthii,Leavenworth's Eryngo,nickavarvel,CC BY 2.0,https://www.flickr.com/photos/156513724@N05/24168467448,https://live.staticflickr.com/4514/24168467448_001b3802f5_z.jpg
Eryngium yuccifolium,"190907 268 Millennium Park Chicago - Lurie Garden, Eryngium yuccifolium Rattlesnake Master, Panicum virgatum ‘Shenandoah‘ Red Switchgrass",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/48757010082,https://live.staticflickr.com/65535/48757010082_66e290b774_z.jpg
Erythrina herbacea,Coralbean (Erythrina herbacea),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/33255006936,https://live.staticflickr.com/707/33255006936_73dd6d31ed_z.jpg
Erythrina sandwicensis,starr-120229-2802-Erythrina sandwicensis-habit-Waikapu_Valley-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/25109765836,https://live.staticflickr.com/1488/25109765836_25b9287ce7_z.jpg
Erythronium albidum,Erythronium albidum-Brown circle,usfs_Eastern_Region,Public Domain Mark 1.0,https://www.flickr.com/photos/38880169@N03/34755303591,https://live.staticflickr.com/4245/34755303591_48148206f3_z.jpg
Erythronium americanum,Erythronium americanum - Liliaceae,Kerry D Woods,CC BY-NC-ND 2.0,https://www.flickr.com/photos/93854456@N03/51154368383,https://live.staticflickr.com/65535/51154368383_228c0e6726_z.jpg
Erythronium californicum,J20160303-0194—Erythronium californicum—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/25591116551,https://live.staticflickr.com/1676/25591116551_a6ec736ee7_z.jpg
Erythronium grandiflorum,Glacier Lilies (Erythronium grandiflorum),districtinroads,CC BY-SA 2.0,https://www.flickr.com/photos/76796234@N07/35553938142,https://live.staticflickr.com/4054/35553938142_5681abd446_z.jpg
Erythronium oregonum,IMG_7682 Oregon Fawn Lily,Jon. D. Anderson,CC BY-NC-ND 2.0,https://www.flickr.com/photos/94694397@N07/28882861128,https://live.staticflickr.com/1727/28882861128_002f6d6465_z.jpg
Eschscholzia californica,Yet another California poppy,Steve Wedgwood,CC BY-NC 2.0,https://www.flickr.com/photos/89313275@N00/40641865984,https://live.staticflickr.com/785/40641865984_fb87040c2e_z.jpg
Eugenia axillaris,White Stopper (Eugenia axillaris),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/51950265284,https://live.staticflickr.com/65535/51950265284_0b5f8d0e60_z.jpg
Eugenia confusa,Eugenia confusa,TreeWorld Wholesale,CC BY 2.0,https://www.flickr.com/photos/125424885@N02/50406713761,https://live.staticflickr.com/65535/50406713761_b4b5ea800b_z.jpg
Eugenia foetida,45 Gal - Eugenia Foetida - Spanish Stopper - G - W (4),TreeWorld Wholesale,CC BY 2.0,https://www.flickr.com/photos/125424885@N02/53150396577,https://live.staticflickr.com/65535/53150396577_4f44861a7f_z.jpg
Eupatorium altissimum,"150823 97 High Line - Rhus glabra, Rhus typhina, Rhus typhina 'Laciniata', Eupatorium altissimum, Agastache foeniculum",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/20922183046,https://live.staticflickr.com/5736/20922183046_db9635e442_z.jpg
Eupatorium capillifolium,Dogfennel,treegrow,CC BY 2.0,https://www.flickr.com/photos/86548370@N00/30324737912,https://live.staticflickr.com/5609/30324737912_f0ab13b9a8_z.jpg
Eupatorium coelestinum,A spot of early morning sun in the early fall garden,CAJC: in the PNW,CC BY-NC-ND 2.0,https://www.flickr.com/photos/88913562@N00/21536622311,https://live.staticflickr.com/5663/21536622311_1e3cb11306_z.jpg
Eupatorium dubium,Bumblebee visiting Joe Pye weed Eupatorium dubium Baby Joe,karen_hine,Public Domain Mark 1.0,https://www.flickr.com/photos/55620187@N05/30287936078,https://live.staticflickr.com/1874/30287936078_afc78dafae_z.jpg
Eupatorium fistulosum,Shenandoah NP | 17.07.24 | 0031 Eupatorium fistulosum,Kaemat,CC BY-NC-SA 2.0,https://www.flickr.com/photos/66898813@N06/51341289437,https://live.staticflickr.com/65535/51341289437_575d9edb5f_z.jpg
Eupatorium hyssopifolium,Agalinis acuta with Solidago nemoralis and Eupatorium hyssopifolium,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/30074480595,https://live.staticflickr.com/8616/30074480595_8635e14ea3_z.jpg
Eupatorium maculatum,Eutrochium maculatum - Asteraceae,Kerry D Woods,CC BY-NC-ND 2.0,https://www.flickr.com/photos/93854456@N03/30552994993,https://live.staticflickr.com/5470/30552994993_657731d330_z.jpg
Eupatorium perfoliatum,"Planted meadow patch with Eupatorium perfoliatum (common boneset), Sorghastrum nutans (Indian grass), and placed rock",tgpotterfield,CC BY-NC-SA 2.0,https://www.flickr.com/photos/55770627@N04/22723158930,https://live.staticflickr.com/677/22723158930_14c604df60_z.jpg
Eupatorium purpureum,Eupatorium purpureum,M. Martin Vicente,CC BY 2.0,https://www.flickr.com/photos/32179778@N00/49668534143,https://live.staticflickr.com/65535/49668534143_295ba71b7c_z.jpg
Eupatorium rugosum,"""Eupatorium rugosum 'Chocolate', 2018 photo",F. D. Richards,CC BY-SA 2.0,https://www.flickr.com/photos/50697352@N00/44271795685,https://live.staticflickr.com/1908/44271795685_3b85e803d8_z.jpg
Eupatorium serotinum,Late boneset,Thomas Cizauskas,CC BY-NC-ND 2.0,https://www.flickr.com/photos/75714412@N00/51513229043,https://live.staticflickr.com/65535/51513229043_68e3ed93af_z.jpg
Euphorbia corollata,Euphorbia corollata,peganum,CC BY-SA 2.0,https://www.flickr.com/photos/26698606@N03/52278244241,https://live.staticflickr.com/65535/52278244241_4b603e5896_z.jpg
Euphorbia cyathophora,Paintedleaf (Euphorbia cyathophora  AKA Poinsettia cyathophora),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/21581677620,https://live.staticflickr.com/5687/21581677620_75ddc00e27_z.jpg
Euphorbia marginata,Euphorbia Marginata,pstenzel71,CC BY-ND 2.0,https://www.flickr.com/photos/140536892@N06/50231594943,https://live.staticflickr.com/65535/50231594943_871e7b0ccc_z.jpg
Eurybia divaricata,White Wood Aster,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/50475937391,https://live.staticflickr.com/65535/50475937391_b6a344ca73_z.jpg
Eurybia macrophylla,LargeLeaved Aster & Partridgeberry (Eurybia macrophylla & Mitchella repens),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/30131053501,https://live.staticflickr.com/5615/30131053501_5bb81d1392_z.jpg
Euthamia caroliniana,Green Lynx Spider (Peucetia viridans) on Flattop Goldenrod (Euthamia caroliniana),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/29914979023,https://live.staticflickr.com/5526/29914979023_8abbeb7ba9_z.jpg
Euthamia graminifolia,Flat-topped Goldenrod (Euthamia graminifolia),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/42255732824,https://live.staticflickr.com/1765/42255732824_c51d2980f5_z.jpg
Eutrochium fistulosum,"Chicago Botanic Gdn, Evening Island 180723 587 Eutrochium fistulosum  'Bartered Bride', Eutrochium maculatum 'Gateway', Panicum virgatum 'Dallas Blues', Pontederia cordata",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/44265266561,https://live.staticflickr.com/1865/44265266561_d9b0371aa2_z.jpg
Eutrochium maculatum,Not Your Average Joe (Eutrochium maculatum),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/22663274188,https://live.staticflickr.com/653/22663274188_ff8ee5e055_z.jpg
Eutrochium purpureum,Joe-Pye Weed Blooming,HorsePunchKid,CC BY-NC-SA 2.0,https://www.flickr.com/photos/17373191@N00/50779290581,https://live.staticflickr.com/65535/50779290581_7c9d66e5f2_z.jpg
Fagus grandifolia,American beech autumn leaves,Thomas Cizauskas,CC BY-NC-ND 2.0,https://www.flickr.com/photos/75714412@N00/52537499542,https://live.staticflickr.com/65535/52537499542_1c86aa1502_z.jpg
Fallugia paradoxa,Apache Plume Blossom,pecooper98362,CC BY-NC 2.0,https://www.flickr.com/photos/29261037@N02/52102386955,https://live.staticflickr.com/65535/52102386955_1c267c859e_z.jpg
Ferocactus cylindraceus,0I7A6580.jpg,Murray Foubister,CC BY-SA 2.0,https://www.flickr.com/photos/61456446@N06/33659225640,https://live.staticflickr.com/65535/33659225640_d850c1396b_z.jpg
Ferocactus wislizeni,"120 Ferocactus Wislizeni, AKA Fishhook Barrel Cactus (3)",The Fun Chronicles,CC0,https://www.flickr.com/photos/196406308@N04/52532378437,https://live.staticflickr.com/65535/52532378437_2519552c6c_z.jpg
Festuca californica,2015-04-23-16.12.51 ZS PMax Festuca californica-1,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/17265946251,https://live.staticflickr.com/8716/17265946251_b2219ffa19_z.jpg
Festuca idahoensis,Festuca idahoensis,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/36167920632,https://live.staticflickr.com/4374/36167920632_cba1c6f5dc_z.jpg
Festuca rubra,Festuca rubra,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/27948355596,https://live.staticflickr.com/7356/27948355596_5ce25eb0fb_z.jpg
Ficus aurea,"Ficus aurea (Florida strangler fig) (Sanibel Island, Florida, USA) 3",James St. John,CC BY 2.0,https://www.flickr.com/photos/47445767@N05/25483500902,https://live.staticflickr.com/1559/25483500902_643a268c40_z.jpg
Ficus citrifolia,Ficus citrifolia   --the Wild Banyan Tree.,Dick Culbert,CC BY 2.0,https://www.flickr.com/photos/92252798@N07/25068986055,https://live.staticflickr.com/1441/25068986055_bcfa0b1101_z.jpg
Filipendula rubra,Filipendula rubra,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/27869591839,https://live.staticflickr.com/4712/27869591839_e68b32bb15_z.jpg
Fimbristylis cymosa,Fimbristylis cymosa subsp. spathacea,D.Eickhoff,CC BY-NC-SA 2.0,https://www.flickr.com/photos/50823119@N08/38223148671,https://live.staticflickr.com/4465/38223148671_cbb5e91e31_z.jpg
Forestiera pubescens,"desert olive, Forestiera pubescens, male",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/16819151375,https://live.staticflickr.com/7602/16819151375_1137f204f9_z.jpg
Fothergilla gardenii,Witchalder in winter,Thomas Cizauskas,CC BY-NC-ND 2.0,https://www.flickr.com/photos/75714412@N00/52832612658,https://live.staticflickr.com/65535/52832612658_358da7c408_z.jpg
Fouquieria splendens,Ocotillo,Spifferella,CC BY-NC-SA 2.0,https://www.flickr.com/photos/29993018@N00/33467066765,https://live.staticflickr.com/2861/33467066765_994f581923_z.jpg
Fragaria chiloensis,N20150408-0025—Fragaria chiloensis—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/16921706580,https://live.staticflickr.com/8760/16921706580_9f228c9ee1_z.jpg
Fragaria vesca,Potentilla-carniolica_10,amadej2008,CC BY-NC-SA 2.0,https://www.flickr.com/photos/32503151@N05/20563301046,https://live.staticflickr.com/586/20563301046_125e851a91_z.jpg
Fragaria virginiana,Wild strawberry,Black Hills National Forest,Public Domain Mark 1.0,https://www.flickr.com/photos/140925193@N05/51103388774,https://live.staticflickr.com/65535/51103388774_6bfdfb75e9_z.jpg
Fraxinus americana,Fraxinus americana 1,Scott Zona,CC BY-NC 2.0,https://www.flickr.com/photos/12017190@N06/19708466309,https://live.staticflickr.com/310/19708466309_0ed9dbfae2_z.jpg
Fraxinus anomala,Fraxinus anomala,anthony_mendoza,CC BY-NC-SA 2.0,https://www.flickr.com/photos/39039456@N07/16774821758,https://live.staticflickr.com/8711/16774821758_983204f24b_z.jpg
Fraxinus dipetala,"Fraxinus dipetala, Chaparral ash, in bud. Lots of plants in bloom today.",campsjc,CC BY-SA 2.0,https://www.flickr.com/photos/24284031@N00/21740512368,https://live.staticflickr.com/659/21740512368_af0b7cf674_z.jpg
Fraxinus latifolia,Emerald Ash Borer live larva in Oregon ash bark,Oregon Department of Agriculture,CC BY-NC-ND 2.0,https://www.flickr.com/photos/87721025@N08/52764994454,https://live.staticflickr.com/65535/52764994454_f4aba0906a_z.jpg
Fraxinus nigra,Girdled black ash in ECS silv black ash 130821 site4 girdle (4),esagor,CC BY-NC 2.0,https://www.flickr.com/photos/7357861@N03/17180719890,https://live.staticflickr.com/7660/17180719890_7ba786d3e0_z.jpg
Fraxinus pennsylvanica,Green Ash (Fraxinus pennsylvanica)  Leaves,Daniel Arrhakis - Visual Arts,CC BY 2.0,https://www.flickr.com/photos/95314425@N07/52812862488,https://live.staticflickr.com/65535/52812862488_b5d7015fb8_z.jpg
Fraxinus texensis,Fraxinus texensis,sonnia hill,CC BY 2.0,https://www.flickr.com/photos/18453498@N07/52898468675,https://live.staticflickr.com/65535/52898468675_0641147f59_z.jpg
Fraxinus velutina,IMG_0249 Arizona Ash - Fraxinus velutina,Jon. D. Anderson,CC BY-NC-ND 2.0,https://www.flickr.com/photos/94694397@N07/45144595682,https://live.staticflickr.com/1960/45144595682_b81b04567f_z.jpg
Fremontodendron californicum,Gold in Golden Gate,thisbrokenwheel,CC BY-NC-ND 2.0,https://www.flickr.com/photos/46673620@N02/52996018819,https://live.staticflickr.com/65535/52996018819_d63ffe5428_z.jpg
Freycinetia arborea,starr-110827-8400-Freycinetia_arborea-habitat_with_earwig_and_egg_case-Waihee_Ridge_Trail-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/25103801035,https://live.staticflickr.com/1442/25103801035_39305b5d9e_z.jpg
Gaillardia aristata,Gaillardia aristata,Provincial Archives of Alberta,No known copyright restrictions,https://www.flickr.com/photos/95711690@N03/17073067176,https://live.staticflickr.com/7605/17073067176_4e3231cd70_z.jpg
Gaillardia pulchella,Indian Blanket Gaillardia pulchella,Paul and Jill,CC BY 2.0,https://www.flickr.com/photos/39136124@N00/52339530165,https://live.staticflickr.com/65535/52339530165_2a10416431_z.jpg
Gaillardia suavis,Buffalo Lake National Wildlife Refuge,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/51758416471,https://live.staticflickr.com/65535/51758416471_069337c540_z.jpg
Galax urceolata,Galax Flowers,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/49039091603,https://live.staticflickr.com/65535/49039091603_640b8bff5d_z.jpg
Galium aparine,Cleavers (Galium aparine),Peter O'Connor aka anemoneprojectors,CC BY-SA 2.0,https://www.flickr.com/photos/58414938@N00/51264189634,https://live.staticflickr.com/65535/51264189634_53cbf7014e_z.jpg
Galium boreale,Wood Lilies and Northern Bedstraw,USFWS Mountain Prairie,CC BY 2.0,https://www.flickr.com/photos/51986662@N05/30603568068,https://live.staticflickr.com/1845/30603568068_7c1e1755db_z.jpg
Galium triflorum,Gypsy moth (Lymantria dispar) on a blade of grass surrounded by Bedstraw - Galium triflorum,lezumbalaberenjena,CC BY-NC-ND 2.0,https://www.flickr.com/photos/14020964@N02/51262475746,https://live.staticflickr.com/65535/51262475746_ce30d4292b_z.jpg
Galvezia speciosa,"Sloat Garden Center, Galvezia speciosa 'Firecracker'",PlantRight1,CC BY 2.0,https://www.flickr.com/photos/149372353@N02/29702395677,https://live.staticflickr.com/1875/29702395677_2e468e8d77_z.jpg
Garrya elliptica,Silktassel Shrub (small tree),Melinda Young Stuart,CC BY-NC-ND 2.0,https://www.flickr.com/photos/92033577@N00/53508191531,https://live.staticflickr.com/65535/53508191531_f11310d1c9_z.jpg
Garrya flavescens,J20161101-0027— Garrya flavescens—RPBG—DxO,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/30811714126,https://live.staticflickr.com/5692/30811714126_a03406c77d_z.jpg
Garrya wrightii,Mineral Creek,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/31596951611,https://live.staticflickr.com/5615/31596951611_1f4144e9a2_z.jpg
Gaultheria procumbens,Eastern Teaberry,Dendroica cerulea,CC BY-NC-SA 2.0,https://www.flickr.com/photos/33472394@N00/25999250615,https://live.staticflickr.com/1478/25999250615_80a72dc3b3_z.jpg
Gaultheria shallon,J20170615-0053—Gaultheria shallon—RPBG—DxO,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/35394129946,https://live.staticflickr.com/4266/35394129946_6080058017_z.jpg
Gaura coccinea,Gaura coccinea,peganum,CC BY-SA 2.0,https://www.flickr.com/photos/26698606@N03/17291552843,https://live.staticflickr.com/5464/17291552843_ac0a52c20a_z.jpg
Gaura lindheimeri,"Prachtkerze, Präriekerze, (gaura lindheimeri)",Der Karlshorster,CC BY-NC-ND 2.0,https://www.flickr.com/photos/151896602@N04/41878371860,https://live.staticflickr.com/65535/41878371860_36547c8b97_z.jpg
Gelsemium sempervirens,Carolina jasmine in Georgia (02),Thomas Cizauskas,CC BY-NC-ND 2.0,https://www.flickr.com/photos/75714412@N00/49712621417,https://live.staticflickr.com/65535/49712621417_f0681ba128_z.jpg
Gentiana andrewsii,Bottle Gentian (Gentiana andrewsii),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/17218388415,https://live.staticflickr.com/7717/17218388415_beb341ba80_z.jpg
Geranium caespitosum,Geranium caespitosum var. eremophilum - purple cluster geranium,Patrick Dockens,CC BY-NC-ND 2.0,https://www.flickr.com/photos/15174578@N00/16640309759,https://live.staticflickr.com/8584/16640309759_758fa31832_z.jpg
Geranium californicum,Geranium californicum - Geraniaceae,Kerry D Woods,CC BY-NC-ND 2.0,https://www.flickr.com/photos/93854456@N03/32903078185,https://live.staticflickr.com/491/32903078185_2b93842449_z.jpg
